time,magnetometer,position,,picture
seconds,abs,latitude,longitude,id
1682186886.6330872,38.025920916147925,44.250520186481836,170.73626957064158,,
1682186887.1347423,38.38757042557282,44.26678309799743,170.77304088805357,,
1682186887.6458402,38.55069674999111,44.28303288953542,170.80983389796737,,
1682186888.1503506,38.59859574891167,44.29957644913498,170.84734497009248,,
1682186888.6436265,38.232349556142466,44.315799542431776,170.88418142259687,,
1682186889.1487298,38.01025976429144,44.332194442891044,170.92146047639287,,
1682186889.6561365,38.17476994204231,44.3483907480319,170.9583399428397,,
1682186890.1548781,38.33045880991238,44.364922936910446,170.99603768526364,,
1682186890.6537628,38.04988067338054,44.38109212976667,171.03296011355397,,
1682186891.1684246,38.498524518842515,44.39751846580066,171.07052297761194,,
1682186891.6740606,38.21359591962568,44.41355825217418,171.10725385827408,,
1682186892.1825633,38.42451195454846,44.43014445561672,171.14529019645016,,
1682186892.6733813,38.80845713989148,44.44625975617952,171.182299563194,,
1682186893.186276,38.477845187211734,44.462743157033856,171.2202084308189,,
1682186893.687309,38.77650787809908,44.47883104122101,171.25726065660663,,
1682186894.2026665,38.60635997616844,44.49528805465071,171.29521735618175,,
1682186894.7089536,37.636005822183115,44.511348911516485,171.3323135047095,,
1682186895.2165778,38.17420546921974,44.527843373682174,171.37046599233037,,
1682186895.726729,38.60325409115757,44.54387689470171,171.40760573081863,,
1682186896.2376401,38.8142773929478,44.56056558066249,171.44631921431392,,
1682186896.7282093,37.88804113866651,44.57633565697825,171.48295454989474,,
1682186897.2442987,38.63332686368158,44.59254198916148,171.52065697222145,,
1682186897.7353537,38.23421251441349,44.608520832503764,171.55788355669927,,
1682186898.2413714,38.36474698522319,44.6247794280123,171.59581648867098,,
1682186898.7424757,38.33816111023326,44.64073081889579,171.63308637954205,,
1682186899.25442,38.86786988230143,44.65693431372769,171.67099993880586,,
1682186899.7715929,38.30220815833105,44.67285837448087,171.70831349456228,1014,
1682186900.6472404,38.87620922456023,44.700913848423404,171.77418396624827,,
1682186901.151696,37.81222162801286,44.71741884563175,171.81301350835264,,
1682186901.6617355,38.5719515178989,44.733409220750644,171.85068771826965,,
1682186902.1667721,38.29403734457012,44.7495925088524,171.88887210854512,,
1682186902.6753962,38.20709665553445,44.76543512800326,171.9263071196361,,
1682186903.1966436,37.95821217017973,44.7820062576426,171.96552136746,,
1682186903.6881182,38.095512142130076,44.7978225461088,172.00300467033958,,
1682186904.203093,38.33301220182302,44.814080384500286,172.04159092446267,,
1682186904.7115777,38.22279048072563,44.829868562664004,172.07911750938598,,
1682186905.2249253,38.45425629476624,44.845969329830375,172.11744310518117,,
1682186905.723456,38.38214350221394,44.86172948109427,172.1550128901707,,
1682186906.2289605,38.2928638455304,44.87782701807549,172.19344329139278,,
1682186906.728641,38.381047165206766,44.89365687398294,172.23129035910196,,
1682186907.238063,38.71448240288783,44.90956121700744,172.26937134363538,,
1682186907.7531564,38.790564746578475,44.92526631034157,172.30703034834954,,
1682186908.2590072,38.71101105006846,44.941610986260045,172.3462813406653,,
1682186908.7639775,38.441000994793505,44.95728745228228,172.38398375693242,,
1682186909.2729294,38.60345509367612,44.97327700709293,172.42249594367186,,
1682186909.7642503,38.44815059124015,44.98892532446305,172.46024194205967,,
1682186910.2700367,38.21448126191829,45.00472083949984,172.49839908472677,,
1682186910.7842286,38.04599187474944,45.02034125098772,172.53618883172706,,
1682186911.2927125,38.25851749964421,45.03640448702237,172.5751077480538,,
1682186911.7919683,37.78750595534222,45.05209482051325,172.61318001669028,,
1682186912.2983894,38.10546545349406,45.06786062144658,172.65149218246796,,
1682186912.7970672,37.93465859328264,45.08342453509338,172.68936976317548,,
1682186913.301948,38.06538988463321,45.099227906240415,172.72788725151827,,
1682186913.803807,37.89013013515593,45.11476361496461,172.76580868785487,,
1682186914.3114612,38.47759786175011,45.13057394063081,172.80445797086676,,
1682186914.8267834,38.258745695784405,45.146080606650145,172.84242150659773,,
1682186915.3338828,38.594357709899974,45.16202548021299,172.88151648546057,,
1682186915.8309922,38.82099716108418,45.17750404145365,172.91952517404312,,
1682186916.3382046,39.25155783900494,45.1932134054934,172.95815828710855,,
1682186916.8440063,38.341031062165186,45.20890418567006,172.9968038969475,,
1682186917.3443666,38.250978947784084,45.224429713654104,173.03509994892977,,
1682186917.84458,38.55204975140847,45.23985124717833,173.07319625399785,,
1682186918.3513393,38.543326984767155,45.255472341090154,173.11184342480388,,
1682186918.8669865,38.42687684326325,45.27086650521304,173.14998635651844,,
1682186919.3725755,38.97279454189071,45.286757297779374,173.18941957398806,,
1682186919.8878202,38.607551980025065,45.30212107743516,173.22760293085625,1013,
1682186920.7364457,38.313626563280316,45.328177709393934,173.29249183228706,,
1682186921.2417433,38.38765114902478,45.34388138014194,173.33167852992776,,
1682186921.743714,38.65662654420505,45.35919164082573,173.3699415526414,,
1682186922.2382712,38.69395524278375,45.37473035910752,173.40883432688773,,
1682186922.7423134,38.71547890348942,45.38987901647589,173.44680801570334,,
1682186923.2477183,38.225424828333466,45.40514784767557,173.48514031839343,,
1682186923.7374275,39.67035658146012,45.4204014363264,173.5234920674332,,
1682186924.253388,38.36575057915709,45.43564071424741,173.56186564167737,,
1682186924.7433412,38.072708356558394,45.45103482736866,173.60068797307605,,
1682186925.2443907,38.29808940455333,45.466244548462925,173.6391036039033,,
1682186925.7472572,38.788882424379416,45.48145455641202,173.67757813281318,,
1682186926.2481472,37.92725800992019,45.49663629648561,173.7160393749255,,
1682186926.75193,37.45423001971531,45.51204751290155,173.75514167221823,,
1682186927.2516186,38.17747569238887,45.527200897207294,173.79364864126833,,
1682186927.7677426,38.33735885545218,45.54257142492551,173.83276724198117,,
1682186928.275428,38.236862435546975,45.55769506856334,173.8713165442018,,
1682186928.7748537,38.54433385749956,45.57326419692095,173.91106274961896,,
1682186929.2906458,38.574138169124396,45.58835845550391,173.94965634081794,,
1682186929.7947197,38.71725716602887,45.603791405137,173.98917687456066,,
1682186930.2874634,39.018933104474186,45.61885616721958,174.02781422494462,,
1682186930.7947536,39.03815715272452,45.63415101455881,174.06710221084276,,
1682186931.3104963,38.851747372292294,45.64918647318698,174.10578355890254,,
1682186931.814347,38.52080096020902,45.66455194714151,174.1453752597557,,
1682186932.309536,37.80878634380735,45.679559052405075,174.18410362632832,,
1682186932.8133726,38.536423743375906,45.69476186697448,174.22339779524006,,
1682186933.3225753,37.969466107202955,45.70973840481092,174.26216710932619,,
1682186933.8256693,38.11753975449388,45.72517205761616,174.30218227134375,,
1682186934.3355696,38.27743745777691,45.74011888144112,174.34099594024127,,
1682186934.8483207,39.18983201401076,45.75538179935533,174.38069231997002,,
1682186935.3518012,38.55335007136839,45.77029895392517,174.41955006860485,,
1682186935.8487241,38.66902176546585,45.78556723053229,174.45938476827416,,
1682186936.354784,38.318193167943484,45.80045455849847,174.49828649970544,,
1682186936.859985,38.336504395114034,45.815549066576345,174.5377912492317,,
1682186937.3547125,38.7239592927084,45.830406855535706,174.5767373042232,,
1682186937.868459,38.679490690234836,45.84539601600264,174.61608910323574,,
1682186938.3651092,39.08765092646133,45.86022398153854,174.6550785977508,,
1682186938.879914,37.774033692694715,45.87537523004005,174.69498093804188,,
1682186939.3788555,38.43488083298836,45.89017326674706,174.7340145492638,,
1682186939.8960721,39.05879715727857,45.90530031303025,174.7739790490502,1012,
1682186940.7299669,38.70606855683466,45.92969470262798,174.83856203408038,,
1682186941.2318563,39.16147090326842,45.944962199452945,174.87906710490174,,
1682186941.73852,38.575515128702165,45.95969025875664,174.9182034025577,,
1682186942.2399986,39.028453904450195,45.97440395655443,174.95736292550572,,
1682186942.7479336,38.46021349416632,45.989101924321886,174.996542071281,,
1682186943.2473125,38.86593780890278,46.0043444045368,175.03723783501482,,
1682186943.751869,39.277388423008944,46.01901206244796,175.0764617584292,,
1682186944.2588568,38.6825336814231,46.033895723842626,175.1163265866053,,
1682186944.776344,38.64134651087267,46.04853345907213,175.15559511755538,,
1682186945.2819772,38.78303043332,46.063615792233826,175.19612134061444,,
1682186945.7736878,38.19583209523927,46.07822298437586,175.23543395982406,,
1682186946.2804956,39.00863157388606,46.092987522201355,175.2752333840604,,
1682186946.7928474,38.902420913387004,46.10756460743258,175.3145902148005,,
1682186947.3009524,39.286592239661644,46.122492132195546,175.35495801711357,,
1682186947.795918,38.93515326170789,46.13703934144406,175.39436069115422,,
1682186948.3001704,38.83809140454889,46.15179345318108,175.43438789151614,,
1682186948.813103,38.71465670339538,46.166309678138255,175.47383296470377,,
1682186949.3134925,39.19937602220059,46.18118222730574,175.51431159417203,,
1682186949.8157806,38.61345758857271,46.19566609424301,175.55379612654716,,
1682186950.3195941,38.50783968661329,46.210329261055726,175.59383380480358,,
1682186950.8173678,38.43665687740187,46.22478405192617,175.6333661343619,,
1682186951.3316038,38.89684313449087,46.23946122491686,175.67357153488535,,
1682186951.830955,38.78577571334779,46.253885870867535,175.71314912607335,,
1682186952.3455727,38.979921208613014,46.268603763851615,175.75359689934194,,
1682186952.8526638,38.43730032254846,46.28309770337581,175.79349419503308,,
1682186953.35976,39.130382183084976,46.297779883463036,175.83397567069088,,
1682186953.859081,38.811153638260876,46.31214264196189,175.8736409775218,,
1682186954.3751209,38.880963443583084,46.32693718695982,175.91456573343703,,
1682186954.8840175,38.53597859322485,46.341268866986844,175.9542751910234,,
1682186955.3805683,38.41103836986126,46.356018456174475,175.99520970845467,,
1682186955.8961837,38.957139418343985,46.37031920819461,176.03496384967966,,
1682186956.3950047,38.283159159674376,46.384917223674115,176.07561089435836,,
1682186956.912582,38.30645829937111,46.39918699756825,176.11540921504434,,
1682186957.407679,38.70768382055279,46.413804781040064,176.15624527256782,,
1682186957.9328191,38.811383191216265,46.42836851401565,176.19699817493492,,
1682186958.4253166,38.8587742494901,46.44266289344522,176.2370634681031,,
1682186958.922877,38.451093257799734,46.45687023093882,176.2769499438123,,
1682186959.4196582,38.875216455871396,46.4711023163878,176.31697127416737,,
1682186959.9265525,38.58839004615162,46.48527889338323,176.3569018173097,1011,
1682186961.0922158,38.656275033339305,46.51817938804087,176.44982377418705,,
1682186961.9228623,39.092344189551966,46.541734704978154,176.51657011565734,,
1682186962.8296146,38.4168758020866,46.56685548859457,176.5879545968772,,
1682186963.6437786,38.28413997664337,46.59005386680408,176.65406290965683,,
1682186964.5177925,38.52614515662506,46.61485472328145,176.72493736701335,,
1682186965.408664,38.722659072218,46.63947673093285,176.7955061271093,,
1682186966.2612941,38.87636050329592,46.66334852025979,176.86412146161157,,
1682186967.0792656,38.55995304703944,46.6863856751874,176.93052271484214,,
1682186967.9005427,38.84219386995186,46.70937991572586,176.99698261962232,,
1682186968.7923055,38.2327319526012,46.73375760655565,177.067641384168,,
1682186969.6041145,38.55790821429015,46.7566130040045,177.13407628667605,,
1682186970.4802442,38.44232491881964,46.781005803000774,177.20518268064728,,
1682186971.310023,39.33092448113452,46.80379336822999,177.27180006165474,,
1682186972.1586902,38.52433938194869,46.827368263670635,177.3409139698346,,
1682186972.9936826,38.55483582334756,46.8500613508036,177.4076311442952,,
1682186973.8162162,38.755197431269515,46.8729603181472,177.47514225589566,,
1682186974.6681573,38.81445731727232,46.8962378647122,177.5439650608885,,
1682186975.5156362,38.30294785319657,46.91959565240886,177.61322466728987,,
1682186976.3407104,39.092991131851846,46.94207148119015,177.6800591537145,,
1682186977.229763,38.685375080468496,46.96611926962033,177.75177587945043,,
1682186978.0501006,39.00278029475182,46.988470363810514,177.81862661989692,,
1682186978.872192,38.36841553106048,47.01084184614711,177.88572680621857,,
1682186979.688871,38.59967424636707,47.03319085139385,177.9529491333541,1010,
1682186980.970575,38.991942037802055,47.06737904220788,178.0561514551286,,
1682186981.7881856,38.6283125228314,47.08971840628073,178.12382967786107,,
1682186982.6871953,38.41302113835067,47.11354241965833,178.19621948069522,,
1682186983.5861294,38.76232570264733,47.13790275268425,178.27046872359617,,
1682186984.430666,39.064876233625085,47.160705418766554,178.34018239787412,,
1682186985.2807596,39.51137897420778,47.183584725742385,178.41033806717485,,
1682186986.1782756,38.87969319856683,47.2070540933111,178.4825207936317,,
1682186987.0664713,38.37247990782085,47.23114787614082,178.5568550832156,,
1682186987.8937674,38.68898897563348,47.252941345797275,178.62429560135058,,
1682186988.7092187,38.710293412822075,47.27474679868629,178.69196775087948,,
1682186989.5239785,39.56807820971004,47.2964645476538,178.75956251013505,,
1682186990.6536913,38.890744344388565,47.325985256103934,178.85175755076187,,
1682186991.5178952,39.05786881191354,47.34907955386478,178.92413695239298,,
1682186992.3380659,39.21955416613942,47.37057509314747,178.99170805812506,,
1682186993.1813555,38.75528043416518,47.392829324458766,179.0618711616342,,
1682186993.9993825,39.29031398977026,47.414184815566415,179.12940020385085,,
1682186994.8239093,39.39086469885477,47.43548854493592,179.1969616404136,,
1682186995.637842,39.44160095235721,47.45671024821152,179.2644590411378,,
1682186996.4386466,39.06975487889366,47.4778874264278,179.33201132753703,,
1682186997.268277,39.0332569755261,47.499021884406275,179.39962444908463,,
1682186998.0829,39.115098022853715,47.520305227952825,179.467914314574,,
1682186998.925059,37.566285331794965,47.54211136353996,179.53809174910472,,
1682186999.7513897,39.22303253922406,47.56336492649764,179.60669705055363,1009,
1682187000.9106498,39.129838799580256,47.59353380023893,179.70443293289267,,
1682187001.7487102,39.54479548182914,47.614561430342526,179.7728012418225,,
1682187002.5637999,39.136667672269375,47.6358059508721,179.84208222627157,,
1682187003.421751,38.98168150323197,47.65733819670598,179.91251591893274,,
1682187004.265322,38.61729361862085,47.67902822016365,179.98368559449352,,
1682187005.0827057,38.78565036978637,47.6999064810504,-179.9475982675875,,
1682187005.8910067,39.43310921926774,47.72072126706005,-179.87888440699342,,
1682187006.727778,38.98499248858356,47.741503732562435,-179.81006986223974,,
1682187007.542797,38.9275287154328,47.76237587217308,-179.74074825959477,,
1682187008.4051673,38.74606504419632,47.7837227975196,-179.66963029201682,,
1682187009.2373939,38.7735760274648,47.805072189904685,-179.59828040019713,,
1682187010.1030524,39.73469506236171,47.82642424957665,-179.5266960823068,,
1682187010.9081676,38.41671802180287,47.84693220885409,-179.4577276937245,,
1682187011.721913,38.677214735977095,47.86738408488393,-179.38873750234427,,
1682187012.552993,38.5078400110115,47.88782402468773,-179.31957603577183,,
1682187013.367196,38.518004906395994,47.908392890874936,-179.24976320770202,,
1682187014.2172887,38.247081429839,47.929329346434166,-179.1784794050635,,
1682187015.0377882,39.22812110916447,47.94982212865279,-179.1084862961142,,
1682187015.8616445,39.34817124015097,47.970094820166956,-179.03902916774038,,
1682187016.7213383,39.29882011257304,47.99102933085448,-178.96707758466954,,
1682187017.5279129,38.950531176647495,48.01115207682701,-178.89769694221192,,
1682187018.3472114,38.567384630770164,48.031231410185526,-178.8282502386063,,
1682187019.1611345,39.1037081810065,48.05131703901666,-178.75856446670218,,
1682187020.0583613,38.28029433622504,48.072796665491566,-178.68379990319727,1008,
1682187021.2250957,38.635188077470616,48.10129550178251,-178.58421315913213,,
1682187022.046474,38.90736669532381,48.12144915824416,-178.51351677402232,,
1682187022.9309092,38.62541978199437,48.14289858402535,-178.43802592727704,,
1682187023.7962189,39.04527746866382,48.16350846867617,-178.36524587160164,,
1682187024.6231577,39.0317815492608,48.18336698138467,-178.29489109642736,,
1682187025.4370985,38.76690630780604,48.203381387210875,-178.2237557127402,,
1682187026.302944,39.045390451649844,48.22359084927794,-178.15169259709114,,
1682187027.1402595,38.87006548968394,48.244041084885176,-178.07852911649712,,
1682187028.0082216,38.59449749488304,48.26451089839731,-178.00504995506765,,
1682187028.828921,38.65349710476574,48.28436809612062,-177.93353305629506,,
1682187029.6726403,38.45936163199896,48.304433146678086,-177.86102869444613,,
1682187030.4914927,39.274609758378325,48.32392880163157,-177.79034992680428,,
1682187031.3307943,38.88025208187575,48.34345477174022,-177.71933026164191,,
1682187032.1487665,38.93580674320257,48.36292544551053,-177.64827962508795,,
1682187032.9698966,38.277148934948166,48.38235391397893,-177.57715007024257,,
1682187033.808327,38.82010588890131,48.401833413687726,-177.5055981415153,,
1682187034.658843,38.80209477763999,48.421869557050414,-177.43175341146545,,
1682187035.4819264,39.18156564670968,48.44118205647264,-177.3603355311117,,
1682187036.3203752,38.72173112150326,48.46046523852402,-177.2887888203062,,
1682187037.156343,39.54269003080409,48.4798142801954,-177.2167574481009,,
1682187038.0147755,39.03534626905283,48.499708114000086,-177.1424448251692,,
1682187038.8466406,38.94206670885385,48.5188135730933,-177.07083346549007,,
1682187039.737436,39.51668849377534,48.5392639282174,-176.9939142508134,1007,
1682187040.9147143,38.42362950970532,48.56649951177834,-176.8910411901765,,
1682187041.8049378,38.69983558207813,48.5866648193365,-176.8145518737739,,
1682187042.6130984,38.97922193941807,48.605522368814704,-176.74277280169218,,
1682187043.4429243,39.36907390408909,48.624360393641794,-176.67082444139893,,
1682187044.266774,39.059172607713215,48.64317648248412,-176.5987146934255,,
1682187045.1119468,38.935164655483625,48.6620254780477,-176.5262310189724,,
1682187045.9720376,38.632928005390525,48.681438823577274,-176.45131555286062,,
1682187046.7907338,39.234932002972876,48.70012735964712,-176.3789441001919,,
1682187047.675859,38.72313174748619,48.71997410638215,-176.30181324983832,,
1682187048.5632882,39.12972560838275,48.73978322972809,-176.22454434868433,,
1682187049.3925765,39.28151233860396,48.75829578049696,-176.1520738452693,,
1682187050.2437787,38.893813571014704,48.77746933896569,-176.07674936980223,,
1682187051.0807323,39.46532572861643,48.79589979691252,-176.0040864261887,,
1682187051.9714031,39.034062624845326,48.81550481215415,-175.92651279597482,,
1682187052.8642392,38.65425757282856,48.835036261829785,-175.8489405845465,,
1682187053.683728,39.21226303380653,48.853438293659636,-175.7755869961878,,
1682187054.5838323,39.62245682160337,48.873036355976645,-175.69717821800737,,
1682187055.3975115,39.65583859043597,48.891164221759624,-175.62438487443504,,
1682187056.23034,39.729283040663766,48.90929936738445,-175.5513035352864,,
1682187057.060015,39.298360738753594,48.9273831733785,-175.4781689999682,,
1682187057.9634197,39.498672203615136,48.946647598141524,-175.39997140312028,,
1682187058.8521945,38.841249493346794,48.96580537228379,-175.32190880901484,,
1682187059.7101734,40.278945168273516,48.98434428196435,-175.24608229275808,1006,
1682187060.9933295,38.94262986644013,49.01193831108296,-175.1326929935468,,
1682187061.8118901,39.397088061367754,49.029690883420514,-175.0594077035273,,
1682187062.6426616,39.547148269688336,49.047618232434175,-174.98513057028728,,
1682187063.4829686,39.33860496561278,49.065316983624164,-174.91153155380718,,
1682187064.3055365,39.740123671990276,49.082965032788834,-174.83787469925343,,
1682187065.1531632,39.497311616226476,49.10058133824025,-174.76408021066527,,
1682187066.0458534,39.19168573233182,49.119298972194166,-174.68537366309263,,
1682187066.884104,39.38963780040102,49.13742304833642,-174.60886689845168,,
1682187067.7319033,38.983329321901756,49.15486923321681,-174.5349437748701,,
1682187068.5970838,39.01349688247091,49.173287767659296,-174.45660180286941,,
1682187069.4371085,39.34979766947082,49.190616633602986,-174.38261168123034,,
1682187070.2704265,39.51945119826575,49.20792498268501,-174.30843256998645,,
1682187071.097294,39.10833064647206,49.225246514416234,-174.23391750261217,,
1682187071.9631295,39.64163163979092,49.2431276197763,-174.15669903357104,,
1682187072.8021657,39.85593318748117,49.260311680365945,-174.0822043386149,,
1682187073.6266901,39.467535248014364,49.277429412750294,-174.0077153208158,,
1682187074.4651103,39.4472264750026,49.29451542873952,-173.93308098522908,,
1682187075.2992094,39.34186284016239,49.311567346982535,-173.85831054267962,,
1682187076.1528835,39.786511307231535,49.32858744454607,-173.7833928013248,,
1682187077.0004482,39.62793737348403,49.346165929989695,-173.70571329588734,,
1682187077.8404217,39.20541115208572,49.363064325109576,-173.63074501397665,,
1682187078.7390587,39.820420700333976,49.38109289975208,-173.55044156368092,,
1682187079.5593574,39.31115949720318,49.39781473143688,-173.47565911478918,1005,
1682187080.739894,39.62932157962992,49.42127825742143,-173.370235023282,,
1682187081.589381,39.94840132840354,49.43796925775521,-173.29488692407696,,
1682187082.4224622,39.25151974659886,49.454564331999826,-173.21967693697326,,
1682187083.2539754,39.57045914964512,49.47113823513194,-173.1442663271238,,
1682187084.089902,39.64135467225936,49.487720425660186,-173.06851829999502,,
1682187084.9324996,39.30946892921547,49.50419973865354,-172.9929400956004,,
1682187085.7690008,39.70638442416419,49.520625127382296,-172.91730833096878,,
1682187086.652952,39.426157265810296,49.53803512212374,-172.83681140921016,,
1682187087.4840999,39.28921139745982,49.554243702299466,-172.76155940387275,,
1682187088.33718,39.47809184250653,49.570469890100966,-172.68592303409756,,
1682187089.1936333,39.6320913467353,49.58727517345249,-172.60726464158586,,
1682187090.0341587,39.785050788873484,49.603413573024376,-172.5314152678863,,
1682187090.9157348,39.81049579275322,49.62058041550578,-172.4503925884451,,
1682187091.7542415,39.698069871964975,49.636587014058016,-172.37452695155932,,
1682187092.5970151,39.63673082596328,49.65253686871161,-172.29862065848292,,
1682187093.4326582,39.375506369021636,49.668481580997,-172.22242655453024,,
1682187094.6162372,39.73487762790946,49.69077523750155,-172.11536308825984,,
1682187095.4563673,39.66912621078303,49.706556644610835,-172.0391958855584,,
1682187096.2770486,39.50181797049193,49.72233177903778,-171.9627416066593,,
1682187097.1356914,39.651203451047195,49.73808413517308,-171.88607758351574,,
1682187097.9670606,39.476082621862844,49.75373337557565,-171.80959507520032,,
1682187098.8040948,39.47264341072915,49.769502668187975,-171.73219921707025,,
1682187099.64284,38.951741692415986,49.785051875157286,-171.65555886038075,1004,
1682187100.8383338,38.96623453157601,49.8068498450414,-171.5475692102815,,
1682187101.671327,39.206510789813706,49.822290982521515,-171.47067864099247,,
1682187102.5259457,39.40936305700772,49.83770401182137,-171.3935984321403,,
1682187103.3564625,39.98165700434845,49.85311336245529,-171.31620361846902,,
1682187104.1986668,39.30370892802967,49.86838938474116,-171.23914598140792,,
1682187105.0535226,39.979514893985694,49.88363396083938,-171.16191310318254,,
1682187105.8843362,39.769246885969764,49.89896750053806,-171.08388910799658,,
1682187106.7402987,39.68712013297984,49.91408951233256,-171.00660314832726,,
